instance,n,u,procs,elapsed,passive
n_012_u_240_38,12,2.4,6,0.0199999999999996,10
n_044_u_880_38,44,8.8,19,0.37,36
n_022_u_440_35,22,4.4,8,0.0869999999999997,21
n_037_u_740_40,37,7.4,17,0.186,32
n_023_u_459_39,23,4.6,10,0.0899999999999999,20
n_011_u_220_40,11,2.2,5,0.0259999999999998,10
n_013_u_260_37,13,2.6,6,0.0289999999999999,12
n_018_u_360_37,18,3.6,8,0.0609999999999999,16
n_049_u_980_44,49,9.8,20,0.301,43
n_021_u_420_33,21,4.2,10,0.077,16
n_017_u_340_38,17,3.4,7,0.0459999999999994,15
n_043_u_860_38,43,8.6,17,0.283,37
n_047_u_940_33,47,9.4,19,0.326000000000001,43
n_046_u_920_33,46,9.2,18,0.278,41
n_021_u_420_38,21,4.2,10,0.0730000000000004,18
n_018_u_360_39,18,3.6,9,0.0600000000000005,16
n_019_u_380_37,19,3.8,8,0.0590000000000002,18
n_049_u_980_34,49,9.8,22,0.312,41
n_010_u_200_40,10,2,5,0.0200000000000005,9
n_038_u_760_37,38,7.6,16,0.215999999999999,33
n_021_u_420_32,21,4.2,8,0.0809999999999995,18
n_048_u_960_34,48,9.6,20,0.31,40
n_040_u_800_33,40,8,18,0.202,36
n_022_u_440_36,22,4.4,10,0.0789999999999997,19
n_022_u_440_37,22,4.4,9,0.0700000000000003,20
n_039_u_780_36,39,7.8,17,0.231,35
n_005_u_100_39,5,1,4,0.00699999999999967,5
n_022_u_440_39,22,4.4,9,0.0709999999999997,20
n_020_u_400_35,20,4,10,0.0739999999999998,16
n_050_u_1000_37,50,10,21,0.41,43
n_014_u_280_35,14,2.8,7,0.0290000000000008,12
n_016_u_320_46,16,3.2,8,0.0380000000000003,14
n_007_u_140_35,7,1.4,4,0.0110000000000001,6
n_006_u_120_38,6,1.2,4,0.00800000000000001,5
n_041_u_819_36,41,8.2,19,0.183,36
n_038_u_760_44,38,7.6,15,0.183999999999999,34
n_013_u_260_35,13,2.6,6,0.032,12
n_031_u_620_39,31,6.2,15,0.129,26
n_029_u_580_36,29,5.8,13,0.149,25
n_028_u_560_38,28,5.6,11,0.131,25
n_036_u_720_39,36,7.2,16,0.162,31
n_022_u_440_38,22,4.4,12,0.0860000000000003,18
n_005_u_100_46,5,1,4,0.00700000000000056,5
n_025_u_500_39,25,5,10,0.0840000000000005,23
n_008_u_160_38,8,1.6,5,0.0110000000000001,8
n_038_u_760_38,38,7.6,16,0.198,33
n_043_u_860_42,43,8.6,18,0.284000000000001,37
n_037_u_740_39,37,7.4,16,0.184,31
n_049_u_980_36,49,9.8,20,0.374,44
n_016_u_320_36,16,3.2,7,0.0419999999999998,14
n_036_u_720_34,36,7.2,14,0.212,29
n_015_u_300_36,15,3,7,0.0389999999999997,15
n_005_u_100_40,5,1,3,0.00900000000000034,4
n_024_u_480_41,24,4.8,10,0.0739999999999998,23
n_034_u_680_36,34,6.8,15,0.202,31
n_034_u_680_44,34,6.8,15,0.175,30
n_010_u_200_44,10,2,5,0.0179999999999998,9
n_039_u_780_40,39,7.8,17,0.205,35
n_036_u_720_38,36,7.2,16,0.199999999999999,31
n_017_u_340_39,17,3.4,7,0.0499999999999998,15
n_018_u_360_40,18,3.6,7,0.0519999999999996,17
n_029_u_580_40,29,5.8,13,0.141,24
n_006_u_120_42,6,1.2,3,0.0129999999999999,6
n_040_u_800_35,40,8,15,0.213,36
n_023_u_459_41,23,4.6,10,0.0760000000000005,21
n_020_u_400_36,20,4,8,0.0620000000000003,16
n_018_u_360_47,18,3.6,9,0.0520000000000005,16
n_016_u_320_38,16,3.2,7,0.0449999999999999,15
n_041_u_819_34,41,8.2,17,0.256,35
n_041_u_819_33,41,8.2,17,0.218999999999999,35
n_047_u_940_36,47,9.4,19,0.313,40
n_030_u_600_39,30,6,13,0.112,27
n_007_u_140_37,7,1.4,3,0.0140000000000002,6
n_019_u_380_39,19,3.8,9,0.0750000000000002,16
n_047_u_940_32,47,9.4,19,0.306999999999999,39
n_045_u_900_37,45,9,19,0.297,39
n_050_u_1000_39,50,10,21,0.33,44
n_026_u_520_38,26,5.2,12,0.122,23
n_018_u_360_41,18,3.6,7,0.0530000000000008,16
n_008_u_160_36,8,1.6,4,0.0140000000000002,7
n_046_u_920_34,46,9.2,18,0.283,40
n_008_u_160_35,8,1.6,4,0.0140000000000002,7
n_021_u_420_39,21,4.2,9,0.0710000000000006,18
n_049_u_980_38,49,9.8,21,0.341,43
n_023_u_459_45,23,4.6,10,0.0609999999999999,21
n_038_u_760_39,38,7.6,16,0.183,34
n_032_u_640_38,32,6.4,14,0.124,28
n_012_u_240_39,12,2.4,6,0.0270000000000001,11
n_026_u_520_36,26,5.2,11,0.103,23
n_014_u_280_38,14,2.8,8,0.0329999999999995,12
n_035_u_700_36,35,7,15,0.173,31
n_027_u_540_36,27,5.4,12,0.114,22
n_031_u_620_38,31,6.2,14,0.157,26
n_048_u_960_33,48,9.6,20,0.302,43
n_019_u_380_43,19,3.8,8,0.0599999999999996,17
n_034_u_680_39,34,6.8,13,0.145,30
n_014_u_280_34,14,2.8,7,0.0410000000000004,12
n_013_u_260_36,13,2.6,6,0.0310000000000006,11
n_036_u_720_40,36,7.2,13,0.166,34
n_034_u_680_34,34,6.8,14,0.161,29
n_031_u_620_40,31,6.2,13,0.15,27
n_043_u_860_37,43,8.6,18,0.25,38
n_017_u_340_41,17,3.4,10,0.0550000000000006,13
n_028_u_560_37,28,5.6,11,0.109,25
n_045_u_900_38,45,9,19,0.274,36
n_029_u_580_47,29,5.8,12,0.143,24
n_016_u_320_40,16,3.2,7,0.0519999999999996,14
n_010_u_200_39,10,2,6,0.0199999999999996,9
n_021_u_420_37,21,4.2,9,0.069,19
n_020_u_400_38,20,4,8,0.0789999999999997,18
n_021_u_420_36,21,4.2,9,0.0670000000000002,18
n_034_u_680_33,34,6.8,14,0.165999999999999,30
n_035_u_700_37,35,7,14,0.167,31
n_035_u_700_38,35,7,18,0.170999999999999,30
n_044_u_880_37,44,8.8,20,0.259,38
n_033_u_660_36,33,6.6,14,0.167,28
n_035_u_700_39,35,7,16,0.152,31
n_015_u_300_35,15,3,7,0.048,12
n_012_u_240_40,12,2.4,7,0.0229999999999997,11
n_029_u_580_37,29,5.8,14,0.149,24
n_035_u_700_40,35,7,17,0.181,30
n_031_u_620_41,31,6.2,13,0.133,28
n_011_u_220_39,11,2.2,6,0.0249999999999995,9
n_040_u_800_34,40,8,17,0.265000000000001,35
n_030_u_600_40,30,6,13,0.146,25
n_025_u_500_40,25,5,10,0.0880000000000001,23
n_007_u_140_36,7,1.4,4,0.00899999999999945,6
n_038_u_760_40,38,7.6,16,0.193000000000001,35
n_031_u_620_48,31,6.2,14,0.143000000000001,26
n_005_u_100_41,5,1,3,0.108,5
n_029_u_580_39,29,5.8,13,0.143,23
n_032_u_640_40,32,6.4,14,0.136,31
n_005_u_100_42,5,1,3,0.00699999999999967,4
n_031_u_620_42,31,6.2,13,0.129,28
n_037_u_740_42,37,7.4,18,0.186,30
n_027_u_540_39,27,5.4,12,0.114,24
n_036_u_720_42,36,7.2,14,0.16,32
n_027_u_540_35,27,5.4,11,0.102,24
n_026_u_520_37,26,5.2,13,0.113,22
n_023_u_459_40,23,4.6,10,0.0889999999999995,20
n_033_u_660_37,33,6.6,14,0.178999999999999,28
n_041_u_819_39,41,8.2,17,0.242,37
n_042_u_840_37,42,8.4,19,0.243,36
n_025_u_500_41,25,5,12,0.0910000000000002,22
n_034_u_680_40,34,6.8,16,0.178,31
n_044_u_880_40,44,8.8,17,0.263,41
n_036_u_720_46,36,7.2,15,0.168,31
n_008_u_160_41,8,1.6,5,0.0170000000000003,8
n_009_u_180_39,9,1.8,5,0.0170000000000003,8
n_018_u_360_42,18,3.6,10,0.0569999999999995,14
n_020_u_400_37,20,4,9,0.0670000000000002,18
n_018_u_360_43,18,3.6,9,0.0589999999999993,16
n_030_u_600_42,30,6,13,0.141,26
n_024_u_480_40,24,4.8,12,0.0889999999999995,23
n_039_u_780_39,39,7.8,16,0.2,33
n_011_u_220_42,11,2.2,6,0.0200000000000005,9
n_042_u_840_41,42,8.4,15,0.238,38
n_032_u_640_44,32,6.4,15,0.176,26
n_006_u_120_41,6,1.2,4,0.0120000000000005,6
n_050_u_1000_41,50,10,21,0.348,42
n_029_u_580_41,29,5.8,12,0.148,25
n_028_u_560_36,28,5.6,12,0.139,23
n_009_u_180_43,9,1.8,5,0.0189999999999992,8
n_034_u_680_38,34,6.8,14,0.162,29
n_033_u_660_39,33,6.6,15,0.164,28
n_039_u_780_37,39,7.8,18,0.218,33
n_017_u_340_43,17,3.4,7,0.0409999999999995,15
n_006_u_120_39,6,1.2,4,0.0120000000000005,6
n_022_u_440_40,22,4.4,11,0.069,20
n_040_u_800_37,40,8,18,0.226,35
n_049_u_980_35,49,9.8,23,0.315,43
n_049_u_980_40,49,9.8,21,0.335999999999999,42
n_021_u_420_42,21,4.2,9,0.0780000000000003,19
n_034_u_680_37,34,6.8,14,0.194,28
n_047_u_940_37,47,9.4,19,0.319,40
n_047_u_940_45,47,9.4,18,0.316,39
n_007_u_140_39,7,1.4,3,0.0140000000000002,6
n_019_u_380_42,19,3.8,9,0.0660000000000007,16
n_044_u_880_39,44,8.8,17,0.252,40
n_042_u_840_48,42,8.4,18,0.226,34
n_043_u_860_40,43,8.6,18,0.298,36
n_041_u_819_38,41,8.2,17,0.237,35
n_047_u_940_40,47,9.4,19,0.257,43
n_024_u_480_43,24,4.8,11,0.0920000000000005,22
n_009_u_180_50,9,1.8,4,0.0140000000000002,8
n_022_u_440_44,22,4.4,10,0.0730000000000004,19
n_016_u_320_42,16,3.2,8,0.0379999999999994,14
n_016_u_320_37,16,3.2,7,0.0460000000000003,14
n_014_u_280_47,14,2.8,7,0.0339999999999998,11
n_014_u_280_39,14,2.8,7,0.0389999999999997,13
n_011_u_220_41,11,2.2,5,0.0220000000000002,9
n_008_u_160_40,8,1.6,4,0.0189999999999992,6
n_044_u_880_41,44,8.8,17,0.271,41
n_019_u_380_40,19,3.8,8,0.0569999999999995,17
n_010_u_200_42,10,2,5,0.0249999999999995,8
n_050_u_1000_40,50,10,20,0.384,44
n_014_u_280_42,14,2.8,7,0.0309999999999997,11
n_033_u_660_38,33,6.6,14,0.141,32
n_031_u_620_43,31,6.2,14,0.144,27
n_042_u_840_38,42,8.4,18,0.24,38
n_038_u_760_41,38,7.6,16,0.223,33
n_031_u_620_44,31,6.2,12,0.148,29
n_011_u_220_43,11,2.2,6,0.0249999999999995,10
n_005_u_100_43,5,1,3,0.00699999999999967,5
n_009_u_180_40,9,1.8,5,0.0169999999999995,8
n_044_u_880_42,44,8.8,18,0.252999999999999,38
n_020_u_400_40,20,4,9,0.0800000000000001,17
n_048_u_960_39,48,9.6,20,0.278,40
n_048_u_960_37,48,9.6,21,0.334000000000001,41
n_045_u_900_39,45,9,20,0.343,37
n_042_u_840_40,42,8.4,18,0.236,37
n_043_u_860_41,43,8.6,18,0.254,37
n_047_u_940_35,47,9.4,18,0.33,41
n_011_u_220_44,11,2.2,4,0.0199999999999996,10
n_036_u_720_41,36,7.2,15,0.218,32
n_049_u_980_39,49,9.8,20,0.413,42
n_044_u_880_49,44,8.8,18,0.252,39
n_046_u_920_37,46,9.2,19,0.295999999999999,39
n_048_u_960_38,48,9.6,21,0.304,43
n_017_u_340_42,17,3.4,8,0.0540000000000003,16
n_039_u_780_38,39,7.8,18,0.228000000000001,35
n_038_u_760_42,38,7.6,16,0.205,33
n_040_u_800_40,40,8,15,0.242999999999999,36
n_040_u_800_36,40,8,17,0.243,36
n_009_u_180_42,9,1.8,5,0.0209999999999999,8
n_005_u_100_44,5,1,4,0.00800000000000001,5
n_010_u_200_43,10,2,6,0.0250000000000004,8
n_006_u_120_40,6,1.2,3,0.00999999999999979,5
n_012_u_240_41,12,2.4,6,0.0269999999999992,11
n_007_u_140_42,7,1.4,3,0.0119999999999996,5
n_024_u_480_42,24,4.8,10,0.0860000000000003,21
n_007_u_140_38,7,1.4,4,0.0120000000000005,6
n_037_u_740_41,37,7.4,18,0.201000000000001,31
n_018_u_360_44,18,3.6,9,0.0549999999999997,15
n_023_u_459_43,23,4.6,10,0.0890000000000004,20
n_015_u_300_39,15,3,8,0.0460000000000003,13
n_021_u_420_41,21,4.2,11,0.0940000000000003,18
n_047_u_940_34,47,9.4,20,0.335,41
n_014_u_280_37,14,2.8,8,0.0389999999999997,14
n_030_u_600_44,30,6,15,0.154,26
n_015_u_300_41,15,3,8,0.0520000000000005,13
n_013_u_260_39,13,2.6,5,0.0339999999999998,11
n_027_u_540_48,27,5.4,13,0.107,23
n_015_u_300_40,15,3,7,0.0359999999999996,13
n_045_u_900_41,45,9,18,0.287,40
n_048_u_960_40,48,9.6,21,0.337000000000001,40
n_044_u_880_43,44,8.8,20,0.286,40
n_024_u_480_44,24,4.8,11,0.085,22
n_027_u_540_40,27,5.4,12,0.119,24
n_016_u_320_41,16,3.2,8,0.0510000000000002,14
n_029_u_580_38,29,5.8,13,0.123,25
n_034_u_680_43,34,6.8,16,0.167999999999999,31
n_022_u_440_41,22,4.4,10,0.0840000000000005,18
n_048_u_960_41,48,9.6,21,0.343,41
n_018_u_360_45,18,3.6,9,0.0470000000000006,16
n_012_u_240_43,12,2.4,6,0.0250000000000004,11
n_011_u_220_45,11,2.2,6,0.0249999999999995,10
n_014_u_280_36,14,2.8,8,0.0379999999999994,13
n_032_u_640_41,32,6.4,13,0.133999999999999,30
n_046_u_920_38,46,9.2,18,0.29,41
n_019_u_380_41,19,3.8,8,0.0579999999999998,16
n_043_u_860_43,43,8.6,18,0.257000000000001,36
n_035_u_700_41,35,7,14,0.196,30
n_049_u_980_41,49,9.8,20,0.415,41
n_024_u_480_45,24,4.8,10,0.0790000000000006,22
n_049_u_980_47,49,9.8,20,0.272,44
n_015_u_300_42,15,3,6,0.0390000000000006,14
n_020_u_400_43,20,4,8,0.0640000000000001,17
n_029_u_580_43,29,5.8,13,0.157,25
n_042_u_840_42,42,8.4,17,0.246,37
n_050_u_1000_43,50,10,22,0.327,44
n_022_u_440_43,22,4.4,9,0.0780000000000003,19
n_049_u_980_43,49,9.8,19,0.327,43
n_032_u_640_43,32,6.4,14,0.189,28
n_010_u_200_45,10,2,5,0.0210000000000008,9
n_047_u_940_41,47,9.4,18,0.292,41
n_035_u_700_45,35,7,15,0.173,31
n_045_u_900_45,45,9,20,0.265000000000001,37
n_041_u_819_37,41,8.2,17,0.255,36
n_015_u_300_43,15,3,7,0.0380000000000003,13
n_009_u_180_44,9,1.8,5,0.016,9
n_027_u_540_43,27,5.4,12,0.154,21
n_013_u_260_40,13,2.6,6,0.0359999999999996,11
n_025_u_500_42,25,5,11,0.0960000000000001,21
n_008_u_160_39,8,1.6,4,0.0149999999999997,7
n_020_u_400_39,20,4,10,0.0970000000000004,17
n_016_u_320_49,16,3.2,8,0.0379999999999994,13
n_016_u_320_43,16,3.2,8,0.0430000000000001,15
n_023_u_459_44,23,4.6,10,0.109,20
n_012_u_240_47,12,2.4,6,0.024,11
n_016_u_320_45,16,3.2,8,0.0389999999999997,14
n_037_u_740_44,37,7.4,15,0.212000000000001,33
n_014_u_280_43,14,2.8,7,0.0350000000000001,11
n_033_u_660_41,33,6.6,12,0.157,29
n_046_u_920_40,46,9.2,18,0.274999999999999,43
n_047_u_940_38,47,9.4,18,0.25,43
n_017_u_340_45,17,3.4,8,0.0540000000000003,14
n_024_u_480_46,24,4.8,9,0.0830000000000002,21
n_028_u_560_40,28,5.6,14,0.122000000000001,25
n_047_u_940_39,47,9.4,20,0.297,40
n_026_u_520_40,26,5.2,11,0.117,22
n_025_u_500_44,25,5,9,0.0920000000000005,24
n_028_u_560_41,28,5.6,14,0.123,24
n_013_u_260_42,13,2.6,6,0.0289999999999999,12
n_030_u_600_43,30,6,14,0.164,25
n_028_u_560_42,28,5.6,13,0.136,24
n_022_u_440_45,22,4.4,8,0.0679999999999996,20
n_027_u_540_38,27,5.4,12,0.141999999999999,22
n_031_u_620_45,31,6.2,15,0.149999999999999,27
n_014_u_280_40,14,2.8,7,0.0339999999999998,12
n_027_u_540_37,27,5.4,12,0.106,25
n_028_u_560_43,28,5.6,14,0.101,24
n_036_u_720_44,36,7.2,15,0.155,32
n_023_u_459_46,23,4.6,10,0.0880000000000001,19
n_031_u_620_46,31,6.2,13,0.126,28
n_014_u_280_41,14,2.8,8,0.0340000000000007,12
n_021_u_420_40,21,4.2,10,0.0780000000000003,17
n_029_u_580_42,29,5.8,13,0.143,24
n_034_u_680_42,34,6.8,14,0.168,30
n_026_u_520_41,26,5.2,12,0.0939999999999994,20
n_044_u_880_44,44,8.8,18,0.261,40
n_044_u_880_45,44,8.8,19,0.258,37
n_029_u_580_44,29,5.8,14,0.104,26
n_035_u_700_42,35,7,14,0.167000000000001,30
n_032_u_640_42,32,6.4,14,0.155,30
n_025_u_500_48,25,5,9,0.106,21
n_037_u_740_43,37,7.4,18,0.215,31
n_011_u_220_46,11,2.2,5,0.0179999999999998,10
n_037_u_740_45,37,7.4,15,0.193,34
n_028_u_560_44,28,5.6,12,0.141999999999999,25
n_011_u_220_47,11,2.2,7,0.0249999999999995,11
n_033_u_660_44,33,6.6,14,0.165,30
n_046_u_920_39,46,9.2,18,0.297,42
n_029_u_580_46,29,5.8,15,0.121,23
n_035_u_700_44,35,7,15,0.164,32
n_030_u_600_46,30,6,14,0.114,25
n_029_u_580_50,29,5.8,15,0.139,23
n_027_u_540_44,27,5.4,13,0.126,24
n_042_u_840_39,42,8.4,17,0.209000000000001,36
n_033_u_660_40,33,6.6,14,0.151000000000001,31
n_026_u_520_43,26,5.2,13,0.102,22
n_013_u_260_41,13,2.6,6,0.0270000000000001,11
n_009_u_180_41,9,1.8,5,0.016,8
n_027_u_540_41,27,5.4,11,0.106999999999999,22
n_040_u_800_41,40,8,18,0.235,34
n_037_u_740_46,37,7.4,17,0.211,33
n_007_u_140_43,7,1.4,4,0.0110000000000001,6
n_043_u_860_45,43,8.6,18,0.268,38
n_027_u_540_42,27,5.4,11,0.112,24
n_042_u_840_44,42,8.4,19,0.237,36
n_010_u_200_47,10,2,6,0.0209999999999999,9
n_037_u_740_47,37,7.4,14,0.172999999999999,33
n_050_u_1000_42,50,10,23,0.306,42
n_035_u_700_46,35,7,15,0.16,30
n_038_u_760_43,38,7.6,16,0.217000000000001,31
n_024_u_480_47,24,4.8,11,0.0960000000000001,21
n_040_u_800_49,40,8,16,0.296,36
n_024_u_480_48,24,4.8,9,0.0880000000000001,22
n_005_u_100_45,5,1,4,0.00800000000000001,5
n_009_u_180_46,9,1.8,4,0.0200000000000005,9
n_049_u_980_42,49,9.8,25,0.344,42
n_040_u_800_44,40,8,17,0.243,34
n_036_u_720_45,36,7.2,15,0.227,31
n_045_u_900_42,45,9,19,0.28,38
n_007_u_140_46,7,1.4,3,0.0139999999999993,6
n_038_u_760_45,38,7.6,17,0.201000000000001,34
n_022_u_440_42,22,4.4,10,0.0800000000000001,20
n_045_u_900_44,45,9,20,0.274,39
n_039_u_780_41,39,7.8,19,0.213,35
n_020_u_400_44,20,4,9,0.0709999999999997,17
n_005_u_100_47,5,1,3,0.00700000000000056,5
n_034_u_680_41,34,6.8,14,0.177,29
n_041_u_819_41,41,8.2,17,0.22,36
n_012_u_240_44,12,2.4,5,0.0220000000000002,11
n_017_u_340_44,17,3.4,8,0.0490000000000004,14
n_006_u_120_43,6,1.2,4,0.0110000000000001,5
n_026_u_520_42,26,5.2,11,0.103,25
n_036_u_720_47,36,7.2,17,0.201,30
n_040_u_800_39,40,8,17,0.212,36
n_008_u_160_43,8,1.6,4,0.0149999999999997,7
n_048_u_960_42,48,9.6,18,0.316,40
n_018_u_360_46,18,3.6,9,0.0510000000000002,17
n_016_u_320_44,16,3.2,7,0.048,13
n_047_u_940_44,47,9.4,20,0.339,39
n_012_u_240_46,12,2.4,6,0.0289999999999999,10
n_007_u_140_41,7,1.4,4,0.0110000000000001,7
n_041_u_819_42,41,8.2,18,0.236,35
n_046_u_920_42,46,9.2,20,0.273000000000001,37
n_043_u_860_44,43,8.6,19,0.241,38
n_044_u_880_47,44,8.8,19,0.222,37
n_023_u_459_48,23,4.6,9,0.0919999999999996,19
n_008_u_160_44,8,1.6,4,0.0169999999999995,6
n_040_u_800_38,40,8,17,0.241000000000001,34
n_018_u_360_48,18,3.6,7,0.0499999999999998,17
n_014_u_280_46,14,2.8,8,0.0300000000000002,11
n_042_u_840_43,42,8.4,17,0.231,37
n_041_u_819_44,41,8.2,16,0.242999999999999,36
n_020_u_400_47,20,4,9,0.0669999999999993,17
n_010_u_200_46,10,2,4,0.024,8
n_015_u_300_44,15,3,7,0.04,13
n_011_u_220_49,11,2.2,5,0.0209999999999999,9
n_022_u_440_47,22,4.4,11,0.0900000000000007,18
n_007_u_140_40,7,1.4,4,0.0140000000000002,6
n_013_u_260_44,13,2.6,6,0.0270000000000001,10
n_019_u_380_44,19,3.8,8,0.0550000000000006,18
n_041_u_819_43,41,8.2,20,0.269,35
n_008_u_160_46,8,1.6,4,0.0140000000000002,7
n_048_u_960_46,48,9.6,19,0.345,42
n_009_u_180_45,9,1.8,5,0.0190000000000001,9
n_039_u_780_42,39,7.8,17,0.245,34
n_008_u_160_45,8,1.6,4,0.0129999999999999,7
n_038_u_760_49,38,7.6,17,0.221,33
n_021_u_420_44,21,4.2,9,0.0650000000000004,18
n_006_u_120_44,6,1.2,4,0.00899999999999945,4
n_044_u_880_46,44,8.8,17,0.286,38
n_041_u_819_45,41,8.2,17,0.228,37
n_025_u_500_45,25,5,10,0.100000000000001,22
n_039_u_780_44,39,7.8,17,0.206,34
n_015_u_300_48,15,3,7,0.032,14
n_020_u_400_42,20,4,10,0.0800000000000001,18
n_047_u_940_43,47,9.4,19,0.288,42
n_011_u_220_48,11,2.2,5,0.0270000000000001,10
n_006_u_120_46,6,1.2,4,0.0110000000000001,5
n_040_u_800_45,40,8,15,0.23,34
n_008_u_160_47,8,1.6,4,0.0180000000000007,7
n_021_u_420_45,21,4.2,10,0.0729999999999995,18
n_042_u_840_47,42,8.4,18,0.242,37
n_030_u_600_45,30,6,12,0.118,26
n_020_u_400_41,20,4,9,0.0649999999999995,17
n_025_u_500_47,25,5,11,0.104,22
n_040_u_800_42,40,8,18,0.221,34
n_046_u_920_45,46,9.2,22,0.255,39
n_007_u_140_47,7,1.4,4,0.0129999999999999,7
n_050_u_1000_45,50,10,21,0.374000000000001,41
n_048_u_960_43,48,9.6,19,0.285,44
n_019_u_380_45,19,3.8,9,0.0519999999999996,17
n_007_u_140_44,7,1.4,3,0.00900000000000034,6
n_023_u_459_47,23,4.6,10,0.0809999999999995,20
n_045_u_900_43,45,9,19,0.286,38
n_009_u_180_49,9,1.8,5,0.0190000000000001,8
n_021_u_420_47,21,4.2,9,0.0729999999999995,19
n_014_u_280_45,14,2.8,6,0.0290000000000008,13
n_022_u_440_46,22,4.4,9,0.0780000000000003,19
n_029_u_580_45,29,5.8,13,0.134,24
n_026_u_520_45,26,5.2,12,0.0919999999999996,23
n_043_u_860_47,43,8.6,17,0.271,38
n_049_u_980_45,49,9.8,21,0.347,42
n_024_u_480_50,24,4.8,10,0.0969999999999995,21
n_042_u_840_45,42,8.4,19,0.309,35
n_037_u_740_49,37,7.4,15,0.202,33
n_027_u_540_47,27,5.4,12,0.113,24
n_040_u_800_43,40,8,16,0.239,31
n_033_u_660_45,33,6.6,14,0.175,27
n_037_u_740_48,37,7.4,16,0.212000000000001,30
n_021_u_420_46,21,4.2,11,0.0919999999999996,17
n_031_u_620_47,31,6.2,14,0.156,25
n_035_u_700_43,35,7,15,0.185,30
n_010_u_200_49,10,2,6,0.0190000000000001,9
n_013_u_260_47,13,2.6,6,0.0440000000000005,11
n_012_u_240_45,12,2.4,6,0.0369999999999999,9
n_048_u_960_45,48,9.6,22,0.302,43
n_028_u_560_45,28,5.6,13,0.122,23
n_009_u_180_47,9,1.8,5,0.0190000000000001,7
n_007_u_140_45,7,1.4,4,0.0149999999999997,7
n_019_u_380_47,19,3.8,9,0.0690000000000008,16
n_015_u_300_45,15,3,7,0.0460000000000003,13
n_046_u_920_41,46,9.2,18,0.29,40
n_032_u_640_45,32,6.4,13,0.127000000000001,28
n_020_u_400_48,20,4,10,0.0579999999999998,17
n_017_u_340_47,17,3.4,8,0.056,16
n_021_u_420_48,21,4.2,9,0.0750000000000002,18
n_016_u_320_47,16,3.2,7,0.0439999999999996,15
n_031_u_620_49,31,6.2,13,0.154,26
n_024_u_480_49,24,4.8,12,0.0870000000000006,20
n_039_u_780_43,39,7.8,17,0.195,34
n_020_u_400_45,20,4,9,0.0619999999999994,18
n_006_u_120_45,6,1.2,4,0.00800000000000001,6
n_050_u_1000_47,50,10,19,0.301,46
n_013_u_260_43,13,2.6,6,0.032,12
n_028_u_560_49,28,5.6,12,0.114,25
n_015_u_300_47,15,3,7,0.0360000000000005,14
n_033_u_660_48,33,6.6,16,0.164,28
n_050_u_1000_44,50,10,22,0.366000000000001,41
n_036_u_720_49,36,7.2,19,0.188,29
n_022_u_440_50,22,4.4,10,0.0899999999999999,20
n_020_u_400_46,20,4,8,0.0579999999999998,18
n_027_u_540_46,27,5.4,11,0.101,24
n_050_u_1000_48,50,10,21,0.303,46
n_017_u_340_49,17,3.4,7,0.0369999999999999,15
n_034_u_680_45,34,6.8,15,0.174,29
n_033_u_660_43,33,6.6,14,0.153,30
n_035_u_700_48,35,7,18,0.202,29
n_019_u_380_46,19,3.8,7,0.0549999999999997,16
n_048_u_960_47,48,9.6,22,0.312,40
n_023_u_459_50,23,4.6,10,0.0919999999999996,20
n_050_u_1000_46,50,10,21,0.4,46
n_026_u_520_48,26,5.2,11,0.0989999999999993,21
n_022_u_440_48,22,4.4,10,0.0919999999999996,19
n_017_u_340_46,17,3.4,9,0.0600000000000005,15
n_034_u_680_46,34,6.8,14,0.175,29
n_032_u_640_46,32,6.4,13,0.156,28
n_033_u_660_42,33,6.6,13,0.17,29
n_025_u_500_46,25,5,11,0.116,21
n_034_u_680_48,34,6.8,14,0.156,31
n_036_u_720_48,36,7.2,14,0.16,32
n_026_u_520_44,26,5.2,10,0.0900000000000007,25
n_049_u_980_46,49,9.8,23,0.332,40
n_017_u_340_50,17,3.4,7,0.0550000000000006,15
n_015_u_300_49,15,3,7,0.0440000000000005,12
n_028_u_560_46,28,5.6,13,0.131,24
n_034_u_680_47,34,6.8,14,0.151,30
n_030_u_600_48,30,6,14,0.132999999999999,26
n_017_u_340_48,17,3.4,8,0.0549999999999997,15
n_049_u_980_48,49,9.8,20,0.313,43
n_028_u_560_48,28,5.6,14,0.107,26
n_029_u_580_48,29,5.8,12,0.125999999999999,26
n_039_u_780_46,39,7.8,18,0.176,34
n_035_u_700_47,35,7,14,0.180999999999999,31
n_032_u_640_48,32,6.4,13,0.151,28
n_038_u_760_46,38,7.6,17,0.234,33
n_034_u_680_49,34,6.8,15,0.145,30
n_006_u_120_48,6,1.2,3,0.00900000000000034,5
n_038_u_760_48,38,7.6,17,0.215,34
n_005_u_100_48,5,1,4,0.00700000000000056,5
n_033_u_660_49,33,6.6,15,0.157,27
n_033_u_660_46,33,6.6,15,0.149,28
n_016_u_320_48,16,3.2,8,0.0440000000000005,16
n_040_u_800_48,40,8,17,0.194,33
n_047_u_940_42,47,9.4,18,0.364000000000001,41
n_030_u_600_50,30,6,14,0.112,27
n_007_u_140_50,7,1.4,4,0.00899999999999945,6
n_005_u_100_50,5,1,3,0.0339999999999998,4
n_042_u_840_46,42,8.4,20,0.238,37
n_019_u_380_49,19,3.8,9,0.0540000000000003,16
n_018_u_360_49,18,3.6,9,0.0490000000000004,16
n_037_u_740_50,37,7.4,16,0.202,30
